ID da composição;Descrição da composição SKU FILHO;Código da composição SKU FILHO;ID do componente;Descrição do componente SKU PAI;Código do componente SKU PAI;Quantidade Unidades Kit
15845918789;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Branco;M2180BRACH1;15812371701;Cortina Blackout Charme - Branco (vários tamanhos) 2,80m(L) x 1,80m(A) Branco;M2_180_BRANCO_01;1
15813951493;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Cinza;M2_180_CINCH1;15812371707;Cortina Blackout Charme - Cinza (vários tamanhos) 2,80m(L) x 1,80m(A) Cinza;M2_180_CINZA_01;1
15845918798;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Cinza;M2180CINCH1;15812371707;Cortina Blackout Charme - Cinza (vários tamanhos) 2,80m(L) x 1,80m(A) Cinza;M2_180_CINZA_01;1
15813951498;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Marinho;M2_180_MARICH1;15812371715;Cortina Blackout Charme - Azul (vários tamanhos) 2,80m(L) x 1,80m(A) Azul Marinho;M2_180_MARINHO_01;1
15845918909;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Marinho;M2180MARICH1;15812371715;Cortina Blackout Charme - Azul (vários tamanhos) 2,80m(L) x 1,80m(A) Azul Marinho;M2_180_MARINHO_01;1
15813951504;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Preto;M2_180_PRECH1;15815579006;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Preto;M2_180_PRETO_01;1
15845918917;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Preto;M2180PRECH1;15815579006;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Preto;M2_180_PRETO_01;1
15813952011;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,3 Avelã;M2_230_AVECH1;15812371734;Cortina Blackout Grande - Avelã (vários tamanhos) 2,80m(L) x 2,30m(A) Avelã;M2_230_AVELA_01;1
15845918939;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,3 Avelã;M2230AVECH1;15812371734;Cortina Blackout Grande - Avelã (vários tamanhos) 2,80m(L) x 2,30m(A) Avelã;M2_230_AVELA_01;1
15813952016;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,3 Branco;M2_230_BRACH1;15812371738;Cortina Blackout Grande - Branco (vários tamanhos) 2,80m(L) x 2,30m(A) Branco;M2_230_BRANCO_01;1
15845918946;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,3 Branco;M2230BRACH1;15812371738;Cortina Blackout Grande - Branco (vários tamanhos) 2,80m(L) x 2,30m(A) Branco;M2_230_BRANCO_01;1
15813952030;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,3 Preto;M2_230_PRECH1;15814808583;Cortina Blackout Tecido Voil PVC Quarto Sala 2,8x2,3 Preto;M2_230_PRETO_01;1
15845918970;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,3 Preto;M2230PRECH1;15814808583;Cortina Blackout Tecido Voil PVC Quarto Sala 2,8x2,3 Preto;M2_230_PRETO_01;1
15813952045;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,8 Avelã;M2_280_AVECH1;15812371753;Cortina Blackout Grande - Avelã (vários tamanhos) 2,80m(L) x 2,80m(A) Avelã;M2_280_AVELA_01;1
15845918993;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,8 Avelã;M2280AVECH1;15812371753;Cortina Blackout Grande - Avelã (vários tamanhos) 2,80m(L) x 2,80m(A) Avelã;M2_280_AVELA_01;1
15813952050;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,8 Branco;M2_280_BRACH1;15812371758;Cortina Blackout Grande - Branco (vários tamanhos) 2,80m(L) x 2,80m(A) Branco;M2_280_BRANCO_01;1
15845919000;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x2,8 Branco;M2280BRACH1;15812371758;Cortina Blackout Grande - Branco (vários tamanhos) 2,80m(L) x 2,80m(A) Branco;M2_280_BRANCO_01;1
15813951069;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Avelã;M2_140_AVECH1;15812371065;Cortina Blackout Charme - Avelã (vários tamanhos) 2,00m(L) x 1,40m(A) Avelã;M2_140_AVELA_01;1
15845918653;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Avelã;M2140AVECH1;15812371065;Cortina Blackout Charme - Avelã (vários tamanhos) 2,00m(L) x 1,40m(A) Avelã;M2_140_AVELA_01;1
15813951074;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Branco;M2_140_BRACH1;15812371071;Cortina Blackout Charme - Branco (vários tamanhos) 2,00m(L) x 1,40m(A) Branco;M2_140_BRANCO_01;1
15845918659;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Branco;M2140BRACH1;15812371071;Cortina Blackout Charme - Branco (vários tamanhos) 2,00m(L) x 1,40m(A) Branco;M2_140_BRANCO_01;1
15813951081;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Cinza;M2_140_CINCH1;15812371077;Cortina Blackout Charme - Cinza (vários tamanhos) 2,00m(L) x 1,40m(A) Cinza;M2_140_CINZA_01;1
15845918667;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Cinza;M2140CINCH1;15812371077;Cortina Blackout Charme - Cinza (vários tamanhos) 2,00m(L) x 1,40m(A) Cinza;M2_140_CINZA_01;1
15813951137;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Marinho;M2_140_MARICH1;15812371083;Cortina Blackout Charme - Azul (vários tamanhos) 2,00m(L) x 1,40m(A) Azul Marinho;M2_140_MARINHO_01;1
15845918675;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Marinho;M2140MARICH1;15812371083;Cortina Blackout Charme - Azul (vários tamanhos) 2,00m(L) x 1,40m(A) Azul Marinho;M2_140_MARINHO_01;1
15813951144;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Preto;M2_140_PRECH1;15815554648;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Preto;M2_140_PRETO_01;1
15845918683;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Preto;M2140PRECH1;15815554648;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Preto;M2_140_PRETO_01;1
15813952154;Cortina Blecaute Tecido Voil PVC Sala Quarto 4,2x2,5 Avelã;M2_420_AVECH1;15812371770;Cortina Blackout Grande - Avelã (vários tamanhos) 4,20m(L) x 2,50m(A) Avelã;M2_420_AVELA_01;1
15845919016;Cortina Blecaute Tecido Voil PVC Sala Quarto 4,2x2,5 Avelã;M2420AVECH1;15812371770;Cortina Blackout Grande - Avelã (vários tamanhos) 4,20m(L) x 2,50m(A) Avelã;M2_420_AVELA_01;1
15813952159;Cortina Blecaute Tecido Voil PVC Sala Quarto 4,2x2,5 Branco;M2_420_BRACH1;15812371774;Cortina Blackout Grande - Branco (vários tamanhos) 4,20m(L) x 2,50m(A) Branco;M2_420_BRANCO_01;1
15845919025;Cortina Blecaute Tecido Voil PVC Sala Quarto 4,2x2,5 Branco;M2420BRACH1;15812371774;Cortina Blackout Grande - Branco (vários tamanhos) 4,20m(L) x 2,50m(A) Branco;M2_420_BRANCO_01;1
15812372011;Cortina Celebre Luxo - Dourado/Palha - 4,00X2,50m Perola/Branco;050202-PERCH13;15812372010;Cortina Celebre Luxo - Pérola/Branco - 4,00X2,50m Perola/Branco;050202-PER;1
15869675416;Cortina Celebre Luxo - Dourado/Palha - 4,00X2,50m Perola/Branco;050202_PERCH13;15812372010;Cortina Celebre Luxo - Pérola/Branco - 4,00X2,50m Perola/Branco;050202-PER;1
15869675418;Cortina Celebre Luxo - Pérola/Branco - 4,00X2,50;050202_PERCH23;15812372010;Cortina Celebre Luxo - Pérola/Branco - 4,00X2,50m Perola/Branco;050202-PER;1
15869675419;Cortina Celebre Luxo - Pérola/Branco - 4,00X2,50m Perola/Branco;050202_PER;15812372010;Cortina Celebre Luxo - Pérola/Branco - 4,00X2,50m Perola/Branco;050202-PER;1
15812372012;Cortina Celebre Luxo - Tabaco/Palha - 4,00X2,50m Perola/Branco;050202-PERCH23;15812372010;Cortina Celebre Luxo - Pérola/Branco - 4,00X2,50m Perola/Branco;050202-PER;1
15813951160;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Avelã;M2_160_AVECH2;15812371103;Cortina Blackout Charme - Avelã (vários tamanhos) 2,80m(L) x 1,60m(A) Avelã;M2_160_AVELA_01;1
15845918710;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Avelã;M2160AVECH2;15812371103;Cortina Blackout Charme - Avelã (vários tamanhos) 2,80m(L) x 1,60m(A) Avelã;M2_160_AVELA_01;1
15813951165;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Branco;M2_160_BRACH2;15812371109;Cortina Blackout Charme - Branco (vários tamanhos) 2,80m(L) x 1,60m(A) Branco;M2_160_BRANCO_01;1
15845918719;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Branco;M2160BRACH2;15812371109;Cortina Blackout Charme - Branco (vários tamanhos) 2,80m(L) x 1,60m(A) Branco;M2_160_BRANCO_01;1
15813951170;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Cinza;M2_160_CINCH2;15812371115;Cortina Blackout Charme - Cinza (vários tamanhos) 2,80m(L) x 1,60m(A) Cinza;M2_160_CINZA_01;1
15845918729;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Cinza;M2160CINCH2;15812371115;Cortina Blackout Charme - Cinza (vários tamanhos) 2,80m(L) x 1,60m(A) Cinza;M2_160_CINZA_01;1
15813951176;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Marinho;M2_160_MARICH2;15812371121;Cortina Blackout Charme - Azul (vários tamanhos) 2,80m(L) x 1,60m(A) Azul Marinho;M2_160_MARINHO_01;1
15845918739;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Marinho;M2160MARICH2;15812371121;Cortina Blackout Charme - Azul (vários tamanhos) 2,80m(L) x 1,60m(A) Azul Marinho;M2_160_MARINHO_01;1
15813951464;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Preto;M2_160_PRECH2;15815565173;Cortina Blackout Tecido Voil PVC Quarto Sala 2,8x1,6 Preto;M2_160_PRETO_01;1
15845918750;Cortina com Blecaute PVC Tecido Voil 2,8x1,6 Preto;M2160PRECH2;15815565173;Cortina Blackout Tecido Voil PVC Quarto Sala 2,8x1,6 Preto;M2_160_PRETO_01;1
15813951482;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Avelã;M2_180_AVECH2;15812371695;Cortina Blackout Charme - Avelã (vários tamanhos) 2,80m(L) x 1,80m(A) Avelã;M2_180_AVELA_01;1
15845918779;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Avelã;M2180AVECH2;15812371695;Cortina Blackout Charme - Avelã (vários tamanhos) 2,80m(L) x 1,80m(A) Avelã;M2_180_AVELA_01;1
15813951488;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Branco;M2_180_BRACH2;15812371701;Cortina Blackout Charme - Branco (vários tamanhos) 2,80m(L) x 1,80m(A) Branco;M2_180_BRANCO_01;1
15845918790;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Branco;M2180BRACH2;15812371701;Cortina Blackout Charme - Branco (vários tamanhos) 2,80m(L) x 1,80m(A) Branco;M2_180_BRANCO_01;1
15813951494;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Cinza;M2_180_CINCH2;15812371707;Cortina Blackout Charme - Cinza (vários tamanhos) 2,80m(L) x 1,80m(A) Cinza;M2_180_CINZA_01;1
15845918800;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Cinza;M2180CINCH2;15812371707;Cortina Blackout Charme - Cinza (vários tamanhos) 2,80m(L) x 1,80m(A) Cinza;M2_180_CINZA_01;1
15813951499;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Marinho;M2_180_MARICH2;15812371715;Cortina Blackout Charme - Azul (vários tamanhos) 2,80m(L) x 1,80m(A) Azul Marinho;M2_180_MARINHO_01;1
15845918910;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Marinho;M2180MARICH2;15812371715;Cortina Blackout Charme - Azul (vários tamanhos) 2,80m(L) x 1,80m(A) Azul Marinho;M2_180_MARINHO_01;1
15813951505;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Preto;M2_180_PRECH2;15815579006;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Preto;M2_180_PRETO_01;1
15845918918;Cortina com Blecaute PVC Tecido Voil 2,8x1,8 Preto;M2180PRECH2;15815579006;Cortina Blecaute Tecido Voil PVC Sala Quarto 2,8x1,8 Preto;M2_180_PRETO_01;1
15813952012;Cortina com Blecaute PVC Tecido Voil 2,8x2,3 Avelã;M2_230_AVECH2;15812371734;Cortina Blackout Grande - Avelã (vários tamanhos) 2,80m(L) x 2,30m(A) Avelã;M2_230_AVELA_01;1
15845918940;Cortina com Blecaute PVC Tecido Voil 2,8x2,3 Avelã;M2230AVECH2;15812371734;Cortina Blackout Grande - Avelã (vários tamanhos) 2,80m(L) x 2,30m(A) Avelã;M2_230_AVELA_01;1
15813952017;Cortina com Blecaute PVC Tecido Voil 2,8x2,3 Branco;M2_230_BRACH2;15812371738;Cortina Blackout Grande - Branco (vários tamanhos) 2,80m(L) x 2,30m(A) Branco;M2_230_BRANCO_01;1
15845918947;Cortina com Blecaute PVC Tecido Voil 2,8x2,3 Branco;M2230BRACH2;15812371738;Cortina Blackout Grande - Branco (vários tamanhos) 2,80m(L) x 2,30m(A) Branco;M2_230_BRANCO_01;1
15813952031;Cortina com Blecaute PVC Tecido Voil 2,8x2,3 Preto;M2_230_PRECH2;15814808583;Cortina Blackout Tecido Voil PVC Quarto Sala 2,8x2,3 Preto;M2_230_PRETO_01;1
15845918971;Cortina com Blecaute PVC Tecido Voil 2,8x2,3 Preto;M2230PRECH2;15814808583;Cortina Blackout Tecido Voil PVC Quarto Sala 2,8x2,3 Preto;M2_230_PRETO_01;1
15813952046;Cortina com Blecaute PVC Tecido Voil 2,8x2,8 Avelã;M2_280_AVECH2;15812371753;Cortina Blackout Grande - Avelã (vários tamanhos) 2,80m(L) x 2,80m(A) Avelã;M2_280_AVELA_01;1
15845918994;Cortina com Blecaute PVC Tecido Voil 2,8x2,8 Avelã;M2280AVECH2;15812371753;Cortina Blackout Grande - Avelã (vários tamanhos) 2,80m(L) x 2,80m(A) Avelã;M2_280_AVELA_01;1
15813952051;Cortina com Blecaute PVC Tecido Voil 2,8x2,8 Branco;M2_280_BRACH2;15812371758;Cortina Blackout Grande - Branco (vários tamanhos) 2,80m(L) x 2,80m(A) Branco;M2_280_BRANCO_01;1
15845919001;Cortina com Blecaute PVC Tecido Voil 2,8x2,8 Branco;M2280BRACH2;15812371758;Cortina Blackout Grande - Branco (vários tamanhos) 2,80m(L) x 2,80m(A) Branco;M2_280_BRANCO_01;1
15813951070;Cortina com Blecaute PVC Tecido Voil 2x1,4 Avelã;M2_140_AVECH2;15812371065;Cortina Blackout Charme - Avelã (vários tamanhos) 2,00m(L) x 1,40m(A) Avelã;M2_140_AVELA_01;1
15845918654;Cortina com Blecaute PVC Tecido Voil 2x1,4 Avelã;M2140AVECH2;15812371065;Cortina Blackout Charme - Avelã (vários tamanhos) 2,00m(L) x 1,40m(A) Avelã;M2_140_AVELA_01;1
15813951075;Cortina com Blecaute PVC Tecido Voil 2x1,4 Branco;M2_140_BRACH2;15812371071;Cortina Blackout Charme - Branco (vários tamanhos) 2,00m(L) x 1,40m(A) Branco;M2_140_BRANCO_01;1
15845918660;Cortina com Blecaute PVC Tecido Voil 2x1,4 Branco;M2140BRACH2;15812371071;Cortina Blackout Charme - Branco (vários tamanhos) 2,00m(L) x 1,40m(A) Branco;M2_140_BRANCO_01;1
15813951131;Cortina com Blecaute PVC Tecido Voil 2x1,4 Cinza;M2_140_CINCH2;15812371077;Cortina Blackout Charme - Cinza (vários tamanhos) 2,00m(L) x 1,40m(A) Cinza;M2_140_CINZA_01;1
15845918669;Cortina com Blecaute PVC Tecido Voil 2x1,4 Cinza;M2140CINCH2;15812371077;Cortina Blackout Charme - Cinza (vários tamanhos) 2,00m(L) x 1,40m(A) Cinza;M2_140_CINZA_01;1
15813951138;Cortina com Blecaute PVC Tecido Voil 2x1,4 Marinho;M2_140_MARICH2;15812371083;Cortina Blackout Charme - Azul (vários tamanhos) 2,00m(L) x 1,40m(A) Azul Marinho;M2_140_MARINHO_01;1
15845918676;Cortina com Blecaute PVC Tecido Voil 2x1,4 Marinho;M2140MARICH2;15812371083;Cortina Blackout Charme - Azul (vários tamanhos) 2,00m(L) x 1,40m(A) Azul Marinho;M2_140_MARINHO_01;1
15813951145;Cortina com Blecaute PVC Tecido Voil 2x1,4 Preto;M2_140_PRECH2;15815554648;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Preto;M2_140_PRETO_01;1
15845918684;Cortina com Blecaute PVC Tecido Voil 2x1,4 Preto;M2140PRECH2;15815554648;Cortina Blecaute Tecido Voil PVC Sala Quarto 2x1,4 Preto;M2_140_PRETO_01;1
15813952155;Cortina com Blecaute PVC Tecido Voil 4,2x2,5 Avelã;M2_420_AVECH2;15812371770;Cortina Blackout Grande - Avelã (vários tamanhos) 4,20m(L) x 2,50m(A) Avelã;M2_420_AVELA_01;1
15845919018;Cortina com Blecaute PVC Tecido Voil 4,2x2,5 Avelã;M2420AVECH2;15812371770;Cortina Blackout Grande - Avelã (vários tamanhos) 4,20m(L) x 2,50m(A) Avelã;M2_420_AVELA_01;1
15813952160;Cortina com Blecaute PVC Tecido Voil 4,2x2,5 Branco;M2_420_BRACH2;15812371774;Cortina Blackout Grande - Branco (vários tamanhos) 4,20m(L) x 2,50m(A) Branco;M2_420_BRANCO_01;1
15845919027;Cortina com Blecaute PVC Tecido Voil 4,2x2,5 Branco;M2420BRACH2;15812371774;Cortina Blackout Grande - Branco (vários tamanhos) 4,20m(L) x 2,50m(A) Branco;M2_420_BRANCO_01;1
15812372548;Cortina Corta Luz Charme - Avelã (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01CH13;15812372547;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01;1
15812372556;Cortina Corta Luz Charme - Avelã (Vários Tamanhos) 2,80m(L) x 2,30m(A) Gelo;M5_230_GELO_01CH24;15812372553;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 2,80m(L) x 2,30m(A) Gelo;M5_230_GELO_01;1
15812372688;Cortina Corta Luz Charme - Avelã (Vários Tamanhos) 4,00m(L) x 2,70m(A) Fendi;M5_270_FENDI_01CH13;15812372687;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 4,00m(L) x 2,70m(A) Fendi;M5_270_FENDI_01;1
15812372694;Cortina Corta Luz Charme - Avelã (Vários Tamanhos) 4,00m(L) x 2,70m(A) Gelo;M5_270_GELO_01CH24;15812372692;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 4,00m(L) x 2,70m(A) Gelo;M5_270_GELO_01;1
15812372551;Cortina Corta Luz Charme - Dourado (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01CH3;15812372547;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01;1
15812372558;Cortina Corta Luz Charme - Dourado (Vários Tamanhos) 2,80m(L) x 2,30m(A) Gelo;M5_230_GELO_01CH4;15812372553;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 2,80m(L) x 2,30m(A) Gelo;M5_230_GELO_01;1
15812372696;Cortina Corta Luz Charme - Dourado (Vários Tamanhos) 4,00m(L) x 2,70m(A) Gelo;M5_270_GELO_01CH4;15812372692;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 4,00m(L) x 2,70m(A) Gelo;M5_270_GELO_01;1
15812372554;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 2,80m(L) x 2,30m(A) Gelo;M5_230_GELO_01CH14;15812372553;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 2,80m(L) x 2,30m(A) Gelo;M5_230_GELO_01;1
15812372693;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 4,00m(L) x 2,70m(A) Gelo;M5_270_GELO_01CH14;15812372692;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 4,00m(L) x 2,70m(A) Gelo;M5_270_GELO_01;1
15812372690;Cortina Corta Luz Charme - Fendi 4,00x2,70;M5_270_FENDI_01CH3;15812372687;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 4,00m(L) x 2,70m(A) Fendi;M5_270_FENDI_01;1
15812372691;Cortina Corta Luz Charme - Fendi 4,00x2,70;M5_270_FENDI_01CH33;15812372687;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 4,00m(L) x 2,70m(A) Fendi;M5_270_FENDI_01;1
15812372549;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01CH23;15812372547;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01;1
15812372689;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 4,00m(L) x 2,70m(A) Fendi;M5_270_FENDI_01CH23;15812372687;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 4,00m(L) x 2,70m(A) Fendi;M5_270_FENDI_01;1
15812372695;Cortina Corta Luz Charme - Gelo 4,00x2,70;M5_270_GELO_01CH34;15812372692;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 4,00m(L) x 2,70m(A) Gelo;M5_270_GELO_01;1
15812372552;Cortina Corta Luz Charme - Tabaco (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01CH33;15812372547;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01;1
15812372557;Cortina Corta Luz Charme - Tabaco (Vários Tamanhos) 2,80m(L) x 2,30m(A) Gelo;M5_230_GELO_01CH34;15812372553;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 2,80m(L) x 2,30m(A) Gelo;M5_230_GELO_01;1
15812372511;Cortina Corta Luz Elegante 2,70x1,60 - Avelã;M5_160_AVELA_01CH11;15812372509;Cortina Corta Luz Elegante 2,70x1,60 - Avelã 2,70m(L) x 1,60m(A) Avelã;M5_160_AVELA_01;1
15812372512;Cortina Corta Luz Elegante 2,70x1,60 - Avelã;M5_160_AVELA_01CH21;15812372509;Cortina Corta Luz Elegante 2,70x1,60 - Avelã 2,70m(L) x 1,60m(A) Avelã;M5_160_AVELA_01;1
15812372513;Cortina Corta Luz Elegante 2,70x1,60 - Avelã;M5_160_AVELA_01CH31;15812372509;Cortina Corta Luz Elegante 2,70x1,60 - Avelã 2,70m(L) x 1,60m(A) Avelã;M5_160_AVELA_01;1
15812372522;Cortina Corta Luz Elegante 2,70x1,60 - Avelã 2,70m(L) x 1,60m(A) Fendi;M5_160_FENDI_01CH13;15812372521;Cortina Corta Luz Elegante 2,70x1,60 - Fendi 2,70m(L) x 1,60m(A) Fendi;M5_160_FENDI_01;1
15812372529;Cortina Corta Luz Elegante 2,70x1,60 - Avelã 2,70m(L) x 1,60m(A) Gelo;M5_160_GELO_01CH24;15812372526;Cortina Corta Luz Elegante 2,70x1,60 - Gelo 2,70m(L) x 1,60m(A) Gelo;M5_160_GELO_01;1
15812372510;Cortina Corta Luz Elegante 2,70x1,60 - Dourado 2,70m(L) x 1,60m(A) Avelã;M5_160_AVELA_01CH1;15812372509;Cortina Corta Luz Elegante 2,70x1,60 - Avelã 2,70m(L) x 1,60m(A) Avelã;M5_160_AVELA_01;1
15812372524;Cortina Corta Luz Elegante 2,70x1,60 - Dourado 2,70m(L) x 1,60m(A) Fendi;M5_160_FENDI_01CH3;15812372521;Cortina Corta Luz Elegante 2,70x1,60 - Fendi 2,70m(L) x 1,60m(A) Fendi;M5_160_FENDI_01;1
15812372531;Cortina Corta Luz Elegante 2,70x1,60 - Dourado 2,70m(L) x 1,60m(A) Gelo;M5_160_GELO_01CH4;15812372526;Cortina Corta Luz Elegante 2,70x1,60 - Gelo 2,70m(L) x 1,60m(A) Gelo;M5_160_GELO_01;1
15812372523;Cortina Corta Luz Elegante 2,70x1,60 - Fendi;M5_160_FENDI_01CH23;15812372521;Cortina Corta Luz Elegante 2,70x1,60 - Fendi 2,70m(L) x 1,60m(A) Fendi;M5_160_FENDI_01;1
15812372525;Cortina Corta Luz Elegante 2,70x1,60 - Fendi;M5_160_FENDI_01CH33;15812372521;Cortina Corta Luz Elegante 2,70x1,60 - Fendi 2,70m(L) x 1,60m(A) Fendi;M5_160_FENDI_01;1
15812372527;Cortina Corta Luz Elegante 2,70x1,60 - Fendi 2,70m(L) x 1,60m(A) Gelo;M5_160_GELO_01CH14;15812372526;Cortina Corta Luz Elegante 2,70x1,60 - Gelo 2,70m(L) x 1,60m(A) Gelo;M5_160_GELO_01;1
15812372530;Cortina Corta Luz Elegante 2,70x1,60 - Gelo;M5_160_GELO_01CH34;15812372526;Cortina Corta Luz Elegante 2,70x1,60 - Gelo 2,70m(L) x 1,60m(A) Gelo;M5_160_GELO_01;1
15814038556;Cortina Corta Luz Ilhos 2,7x1,6 Avelã;M5_160_AVECH1;15812372509;Cortina Corta Luz Elegante 2,70x1,60 - Avelã 2,70m(L) x 1,60m(A) Avelã;M5_160_AVELA_01;1
15845919441;Cortina Corta Luz Ilhos 2,7x1,6 Avelã;M5160AVECH1;15812372509;Cortina Corta Luz Elegante 2,70x1,60 - Avelã 2,70m(L) x 1,60m(A) Avelã;M5_160_AVELA_01;1
15814038565;Cortina Corta Luz Ilhos 2,7x1,6 Fendi;M5_160_FENCH1;15812372521;Cortina Corta Luz Elegante 2,70x1,60 - Fendi 2,70m(L) x 1,60m(A) Fendi;M5_160_FENDI_01;1
15845919463;Cortina Corta Luz Ilhos 2,7x1,6 Fendi;M5160FENCH1;15812372521;Cortina Corta Luz Elegante 2,70x1,60 - Fendi 2,70m(L) x 1,60m(A) Fendi;M5_160_FENDI_01;1
15814038570;Cortina Corta Luz Ilhos 2,7x1,6 Gelo;M5_160_GELCH1;15813952277;Cortina Corta Luz Tecido Quarto Sala 2,7x1,6 Gelo;M5_160_GEL;1
15845919558;Cortina Corta Luz Ilhos 2,7x1,6 Gelo;M5160GELCH1;15812372526;Cortina Corta Luz Elegante 2,70x1,60 - Gelo 2,70m(L) x 1,60m(A) Gelo;M5_160_GELO_01;1
15814038599;Cortina Corta Luz Ilhos 2,7x2,3 Fendi;M5_230_FENCH1;15812372547;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01;1
15845919602;Cortina Corta Luz Ilhos 2,7x2,3 Fendi;M5230FENCH1;15812372547;Cortina Corta Luz Charme - Fendi (Vários Tamanhos) 2,80m(L) x 2,30m(A) Fendi;M5_230_FENDI_01;1
15814038604;Cortina Corta Luz Ilhos 2,7x2,3 Gelo;M5_230_GELCH1;15812372553;Cortina Corta Luz Charme - Gelo (Vários Tamanhos) 2,80m(L) x 2,30m(A) Gelo;M5_230_GELO_01;1
